1	1	0.090181
1	16	-5.1233e-06
1	150	0.0037961
1	152	-0.0098637
1	203	-0.0095632
1	419	0.13218
1	440	-0.0001315
1	547	-0.0037103
1	656	0.0074256
1	697	-0.0076952
1	758	-0.013817
1	939	-0.12586
1	958	1.7618e-05
2	2	0.6048
2	79	-0.024918
2	85	3.3378e-05
2	113	0.00054408
2	139	-4.2572e-06
2	171	-0.0013708
2	191	0.04586
2	216	0.17717
2	298	0.050838
2	378	-0.00011007
2	427	-3.5285e-05
2	429	0.2292
2	457	-0.07021
2	478	7.72e-05
2	524	6.3297e-05
2	632	-5.5727e-05
2	651	-0.00014562
2	665	0.00019669
2	679	-4.1591e-05
2	768	-6.7178e-05
2	770	-3.0783e-05
2	818	6.224e-05
2	850	0.0039161
2	934	-0.002022
2	944	-0.00012257
2	972	-0.0080085
2	982	0.21857
2	998	-3.8001e-05
3	3	0.11774
3	28	-0.0026003
3	149	0.010033
3	153	-0.046344
3	156	0.00059809
3	193	0.068065
3	248	-0.021479
3	302	0.072985
3	347	-0.00099153
3	407	0.015551
3	451	0.0058803
3	467	-0.010545
3	496	0.0075593
3	533	0.013029
3	558	0.00046806
3	629	0.031301
3	641	0.073967
3	659	-0.00023106
3	784	-0.03442
3	788	-0.0094965
3	817	-0.024436
3	821	-0.00079022
3	870	0.038895
3	878	0.001519
3	952	-0.0017763
3	966	-0.021133
4	4	0.29672
4	5	-0.10136
4	12	-0.025641
4	85	-0.025525
4	86	-0.00022741
4	133	3.5008e-05
4	135	0.0021615
4	159	0.00031693
4	172	-9.9831e-08
4	206	0.046124
4	207	-0.0019883
4	215	-0.055398
4	283	-0.013912
4	300	-0.0010285
4	320	-1.7988e-07
4	323	-0.020262
4	330	4.776e-08
4	389	-0.00011694
4	394	-0.0028031
4	441	-0.00021845
4	459	0.0028287
4	498	0.00025604
4	522	-0.00594
4	532	3.6578e-05
4	538	-0.00094533
4	540	0.00021737
4	542	-0.036623
4	548	-0.0021719
4	583	-0.0012573
4	634	-6.6045e-05
4	643	-0.0055242
4	670	0.015257
4	686	-0.030255
4	700	0.00024141
4	753	0.15278
4	759	6.3652e-07
4	768	-0.012682
4	769	0.0053887
4	772	0.00019156
4	791	0.037432
4	806	-0.0010311
4	816	0.042337
4	829	0.049536
4	848	-0.0033024
4	874	-0.00050144
4	911	1.9999e-05
4	936	-0.08997
4	938	-0.00031581
4	962	-1.0568e-05
5	4	-0.10136
5	5	0.27552
5	215	0.17428
5	283	-0.046419
5	323	0.071358
5	542	0.11521
5	548	0.0068325
5	670	-0.047996
5	686	0.11802
5	791	0.1249
5	829	-0.19324
5	936	0.22058
6	6	0.92649
6	64	-0.0036472
6	105	0.00013922
6	110	-0.00082974
6	181	-0.18125
6	242	0.0017718
6	248	-0.00010872
6	317	4.0087e-05
6	470	0.0012397
6	500	-3.415e-05
6	561	0.028457
6	623	-0.0056047
6	701	-0.00066379
6	706	-0.066405
6	716	-0.020832
6	735	-5.8728e-05
6	784	6.7844e-05
6	882	0.00040152
6	931	-0.035252
7	7	0.37863
7	66	0.0082452
7	75	0.0029792
7	102	-0.00049083
7	174	0.12564
7	183	0.0046562
7	195	0.0097055
7	230	-0.015142
7	276	0.25007
7	510	0.0068313
7	621	0.0010141
7	734	-0.014363
7	747	0.066412
7	834	-0.089662
8	8	0.43014
8	66	7.0967e-05
8	107	0.19677
8	275	0.0041045
8	290	0.0017813
8	369	-0.0013847
8	377	0.0027625
8	469	0.0047756
8	505	0.0034587
8	510	-8.5657e-05
8	546	-0.0023087
8	567	0.0041793
8	585	-0.0078324
8	611	0.1322
8	623	0.0044664
8	633	0.013982
8	689	0.0027894
8	711	-0.0040039
8	716	-0.0012016
8	790	0.0047965
8	841	-0.0035714
8	933	0.10431
8	946	-0.0039091
9	9	0.093259
9	22	-3.5002e-05
9	52	0.00012925
9	66	0.0014323
9	71	-0.0090409
9	74	0.020453
9	82	0.00016424
9	118	0.00068104
9	119	0.011015
9	121	-0.0033866
9	134	-0.00036245
9	143	0.0018647
9	145	-0.00084752
9	150	0.00015113
9	152	0.00029717
9	158	0.00013598
9	174	0.0014304
9	182	-0.00045193
9	212	-0.00051889
9	241	-0.10719
9	248	-0.00012442
9	260	-0.00079782
9	261	0.0051408
9	263	0.0089396
9	272	0.041135
9	275	0.00045232
9	282	0.00012903
9	311	0.00045149
9	349	0.00059863
9	357	0.0040781
9	381	0.0053988
9	383	0.028297
9	384	-6.691e-05
9	394	-2.6088e-06
9	400	0.0001432
9	423	-0.00022913
9	432	0.021969
9	435	0.00065923
9	453	0.0062396
9	454	7.2378e-05
9	459	-2.5852e-06
9	476	0.010993
9	497	-0.00043771
9	503	-8.8025e-05
9	506	-0.0010993
9	510	-0.0017288
9	533	-0.00073186
9	546	0.00010817
9	568	-5.9449e-05
9	570	0.024389
9	573	-0.00096217
9	576	-0.0010046
9	581	0.014879
9	584	-0.00079576
9	619	4.7741e-05
9	625	-0.00071719
9	626	-2.8733e-05
9	652	-0.0027602
9	655	-0.0016433
9	697	-0.00030636
9	725	0.0042004
9	729	6.8952e-07
9	747	-0.0027061
9	754	-0.00038244
9	778	-0.00010763
9	784	-0.00019939
9	787	-0.00107
9	793	-0.00026262
9	833	0.00043829
9	837	0.00049321
9	840	-0.00033874
9	841	0.00051983
9	843	-0.00037285
9	864	0.0046683
9	868	-0.045247
9	879	0.00061953
9	885	-4.2681e-05
9	905	-0.0017925
9	925	0.00063769
9	926	-0.0013927
9	927	0.17938
9	930	3.8627e-05
9	937	-0.0037655
10	10	0.46934
10	29	0.33917
10	956	-0.31121
11	11	0.95495
12	4	-0.025641
12	12	0.16798
12	85	0.073967
12	215	0.044088
12	283	-0.011743
12	542	0.029146
12	548	0.0017285
12	643	-0.1686
12	670	-0.012142
12	686	-0.043108
12	768	0.036751
12	791	0.031596
12	829	0.07058
13	13	0.82166
13	104	-0.0436
13	115	0.023783
13	139	-0.010812
13	187	-0.027176
13	378	0.11167
13	399	0.034612
13	536	0.085498
13	603	-0.093488
13	770	-0.07818
13	818	0.15807
14	14	0.081595
14	99	0.00037861
14	121	0.00045586
14	190	0.062203
14	349	0.0002024
14	375	0.0063796
14	437	0.0022457
14	443	0.040561
14	474	0.013503
14	502	0.00017966
14	545	-0.0013725
14	547	-0.00022591
14	556	0.00071356
14	573	-0.00032531
14	598	-0.0019341
14	656	-0.0016782
14	660	-0.046538
14	758	-0.00084124
14	793	-8.8793e-05
14	794	-0.00028326
14	902	0.0018664
14	905	-0.00060604
15	15	0.69382
15	703	0.39936
16	1	-5.1233e-06
16	16	0.86828
16	150	-6.4385e-06
16	152	1.6729e-05
16	440	-0.014728
16	697	1.3052e-05
16	939	1.1185e-05
16	958	0.22319
17	17	0.9289
18	18	0.92463
19	19	0.92037
20	20	0.5885
20	339	0.00033493
20	577	-0.43111
20	606	0.0019265
20	945	-0.011911
20	989	0.0018684
21	21	0.91193
22	9	-3.5002e-05
22	22	0.48837
22	35	4.0173e-07
22	54	-0.094984
22	71	0.00014741
22	74	0.00052747
22	82	-0.0095445
22	121	-8.7339e-05
22	145	-2.1857e-05
22	158	0.022394
22	174	3.689e-05
22	214	-9.9424e-06
22	217	-3.6105e-06
22	241	0.00012005
22	259	0.00047197
22	261	0.00013258
22	275	-0.026285
22	282	-0.0074981
22	299	-2.2213e-05
22	309	-7.9284e-05
22	321	0.00030075
22	335	0.00054866
22	349	1.5439e-05
22	357	0.00010517
22	384	-1.7256e-06
22	394	0.031781
22	395	0.00075366
22	400	3.693e-06
22	427	3.3829e-05
22	432	0.00056657
22	453	-0.00010173
22	454	1.8666e-06
22	459	0.031501
22	476	0.00028352
22	479	0.00010532
22	493	0.00034955
22	503	0.049624
22	514	6.1786e-06
22	555	0.00082588
22	568	0.033514
22	570	0.00062897
22	573	-2.4814e-05
22	581	0.00038372
22	583	1.5923e-05
22	584	-2.0522e-05
