1	1	0.72411
1	867	0.10567
1	1174	0.0065663
1	2704	0.064215
1	4766	-0.020875
1	4782	-0.018577
1	5391	0.015469
1	5640	0.08413
1	6635	0.0075069
1	7471	-0.0045381
1	8557	-0.025109
1	9523	0.0083591
1	9787	-0.014626
2	2	0.38319
2	98	0.0079407
2	394	0.015868
2	652	0.0076953
2	819	-0.012599
2	1459	-0.028069
2	1869	-0.027522
2	1991	0.0050278
2	2607	-0.010863
2	3561	0.012614
2	3668	0.0010472
2	4019	0.004292
2	5866	-0.012355
2	6177	0.016786
2	6471	0.076
2	6630	-0.0015556
2	8351	0.001244
2	8381	0.014845
2	8593	-0.10867
2	8628	-0.0042909
2	9057	-0.0046593
2	9289	0.035849
2	9442	-0.12498
2	9759	0.23128
3	3	0.72304
3	627	0.11542
3	836	0.0025333
3	936	-0.00018804
3	1007	1.5162e-05
3	1082	-0.0027474
3	1097	-0.0045763
3	1277	-0.0037071
3	1659	-0.00063992
3	1702	-0.0015786
3	2767	0.00013219
3	3815	1.9103e-05
3	4166	-0.001668
3	4514	-0.00011484
3	4567	-3.7193e-05
3	4703	-0.012444
3	4875	-0.033292
3	5678	2.31e-05
3	6241	4.1972e-05
3	6541	-0.00098313
3	6682	-0.0095086
3	7486	-7.2679e-05
3	7746	0.046825
3	7986	0.0037296
3	9169	-0.022532
3	9193	-0.00030655
4	4	0.071481
4	1255	0.027301
4	6659	0.073859
4	8397	-0.12992
5	5	0.18839
5	59	1.107e-06
5	343	-2.0089e-07
5	610	-0.08724
5	693	-1.1319e-07
5	740	1.4764e-07
5	751	-4.3388e-08
5	934	-6.7157e-06
5	936	-2.5662e-07
5	948	0.0086221
5	1007	-3.6985e-07
5	1039	0.005936
5	1055	-1.5051e-07
5	1275	2.8211e-07
5	1325	0.049663
5	1328	-0.0071846
5	1413	6.1519e-08
5	1425	-6.5648e-07
5	1444	-0.029726
5	1491	1.1571e-06
5	1609	-1.648e-11
5	1842	6.7956e-07
5	2002	5.3847e-06
5	2055	-1.5868e-07
5	2131	-0.022882
5	2161	8.1565e-07
5	2246	8.2619e-08
5	2280	1.0394e-06
5	2463	-4.8447e-07
5	2550	3.2915e-07
5	2586	1.8821e-06
5	2719	2.0377e-08
5	2722	0.036858
