1	1	0.69435
1	5	0.010608
1	119	-0.054487
1	156	0.025122
1	180	0.0006503
1	299	-5.547e-06
1	322	0.054801
1	404	0.01289
1	568	-4.0292e-05
1	627	0.0062522
1	699	-0.0066303
1	767	0.027105
1	830	0.0080213
1	859	0.0085675
1	927	0.0021991
1	935	-0.027377
1	944	0.016253
1	969	0.00058321
1	989	-0.012156
2	2	0.29242
2	24	0.021591
2	31	0.055101
2	67	-0.0001774
2	71	0.0019187
2	85	0.020856
2	118	-0.018833
2	120	0.05444
2	126	-0.00020378
2	128	4.4554e-05
2	133	3.5166e-06
2	138	0.0013799
2	164	0.00014851
2	190	-0.016432
2	200	0.0018795
2	218	0.0005683
2	222	9.0278e-06
2	252	-0.0008603
2	255	-5.2498e-05
2	279	-0.003566
2	297	-0.0073175
2	325	-6.8329e-05
2	340	-0.00019859
2	355	-0.0055633
2	412	-1.2207e-05
2	418	-0.00030986
2	432	-1.1128e-05
2	451	0.0026581
2	463	0.025236
2	490	-0.013706
2	496	-0.051018
2	498	-0.00015038
2	501	0.0010192
2	516	0.00061867
2	518	-0.00035764
2	529	0.00043162
2	583	-0.00060969
2	600	-0.00012457
2	604	0.00022699
2	608	-0.0015234
2	614	-0.0021359
2	618	-0.0070219
2	619	-3.1538e-05
2	652	-0.0013011
2	662	0.036178
2	695	-0.0001924
2	711	-0.0058764
2	728	0.00069726
2	742	-0.00085297
2	745	-0.10684
2	746	0.00067569
2	754	0.013508
2	756	0.00070981
2	816	-0.023614
2	817	0.046075
2	827	0.01645
2	834	-6.4007e-06
2	838	-3.4047e-06
2	842	0.01155
2	876	-0.0019511
2	896	-0.0060873
2	933	0.00011474
2	940	-0.00449
2	972	6.2299e-06
2	973	-0.0095098
2	974	-0.026549
2	981	-0.013559
3	3	0.9954
4	4	0.86541
4	37	-0.00071215
4	109	0.00086513
4	140	0.053989
4	157	-3.9615e-05
4	176	0.025352
4	327	-0.00010084
4	394	-0.22
4	408	0.0014371
4	434	0.067821
4	439	-0.00090082
4	460	-0.00010726
4	463	0.044695
4	472	3.7081e-06
4	485	-0.0012123
4	557	0.00051063
